# QUICKBOOKS PREMIUM FINANCIAL EXPORT
# Export Date: 2026-05-20
# Scope: 5-Year Historical Startup PnL Ledger

Transaction_ID,Date,Category,Sub_Category,Amount,Entity,Status,Payment_Method,Notes,System_Flag
TXN-103971,2031-11-16,Legal,Retainer Fees,$-447.23,IP Protection Bureau,Failed,ACH Transfer,Monthly recurring revenue billing,VALID
TXN-103972,2031-11-17, Revenue,Professional Services,"$6,879.24",Hooli Inc.,Failed,Wire Transfer,Monthly recurring revenue billing,VALID
TXN-103973,11/18/2031,Payroll,Health Insurance Premiums,-13016.1,Internal Payroll Processing,Cleared,Check,Patent filing expense itemized,VALID
txn_103974,2031-11-19, Revenue,Enterprise License,227.61,Umbrella Corp Inc.,Processing,ACH Transfer,Annual team offsite travel reimbursement,VALID
TXN-103975,2031-11-20,Revenue,Enterprise License,2291.22,Wayne Enterprises Inc.,Processing,Check,Q1 infrastructure compute charge,VALID
TXN-103976,2031-11-21,Revenue,SaaS Subscriptions,7675.47,Hooli Inc.,Cleared,Check,Patent filing expense itemized,VALID
TXN-103977,2031-11-22,Opex,Cloud Infrastructure,-1264.8,Google Suite,PENDING,PayPal,Monthly recurring revenue billing,VALID
TXN-103978,2031-11-23,Legal,IP Filing Fees,"$-4,356.47",Kramer Legal Group,settled,Wire Transfer,Annual team offsite travel reimbursement,VALID
TXN-103979,2031-11-24,Legal,Regulatory Compliance,$-615.62,Kramer Legal Group,Failed,Credit Card,Annual team offsite travel reimbursement,VALID
TXN-103980,2031-11-25, Opex,Software Licenses,"$-1,276.88",Deel Payroll,Cleared,Check,Monthly recurring revenue billing,VALID
TXN-103981,2031-11-26, Revenue,SaaS Subscriptions,"$8,054.15",Wayne Enterprises Inc.,Settled,Check,Patent filing expense itemized,VALID
TXN-103982,2031-11-27,Revenue,Ad-hoc Consulting,"$6,740.60",Initech Inc.,Processing,Check,Monthly recurring revenue billing,VALID
TXN-103983,2031-11-28,Payroll,Full-Time Salaries,-11213.56,Internal Payroll Processing,PENDING,ACH Transfer,Quarterly marketing spend optimization,VALID
TXN-103984,11/29/2031,Opex,Marketing Campaigns,-234.39,AWS Cloud Services,settled,,Patent filing expense itemized,VALID
TXN-103985,30/11/2031,Revenue ,Professional Services,"$1,614.54",Vehement Capital Inc.,Reversed,Credit Card,Contract negotiation retainer fee,VALID
TXN-103986,01/12/2031,Payroll,Bonuses & Incentives,-19324.51,Internal Payroll Processing,settled,Credit Card,Bi-weekly company payroll run,VALID
TXN-103987,NULL,Legal,Regulatory Compliance,-11042.59,Preston & Gates LLP,Reversed,Check,Patent filing expense itemized,VALID
TXN-103988,03/12/2031,Payroll,Health Insurance Premiums,-7577.29,Internal Payroll Processing,Processing,,Bi-weekly company payroll run,VALID
TXN-103989,12/04/2031,Revenue,Enterprise License,"$3,704.73",Vehement Capital Inc.,PENDING,Wire Transfer,Bi-weekly company payroll run,VALID
TXN-103990,2031-12-05,Revenue,SaaS Subscriptions,1799.68,Acme Corp Inc.,Failed,Check,Bi-weekly company payroll run,VALID
TXN-103991,NULL, Revenue,Enterprise License,$132.43,Vehement Capital Inc.,PENDING,ACH Transfer,Quarterly marketing spend optimization,VALID
TXN-103992,2031-12-07, Legal,IP Filing Fees,-287.13,Kramer Legal Group,Reversed,,Annual team offsite travel reimbursement,VALID
TXN-103993,2031-12-08,Payroll,Contractor Fees,"$-11,903.16",Internal Payroll Processing,Failed,,Contract negotiation retainer fee,VALID
TXN-103994,2031-12-09,Revenue,Enterprise License,6732.74,Initech Inc.,PENDING,Wire Transfer,Bi-weekly company payroll run,VALID
TXN-103995,2031-12-10,Legal,IP Filing Fees,-1927.86,Preston & Gates LLP,settled,Wire Transfer,Quarterly marketing spend optimization,ERR_$$__CRITICAL!
TXN-103996,2031-12-11,Opex,Travel & Entertainment,-4277.43,OpenAI API,Reversed,ACH Transfer,Q1 infrastructure compute charge,VALID
TXN-103997,2031-12-12,Legal ,Retainer Fees,-1261.29,IP Protection Bureau,Failed,Wire Transfer,,VALID
TXN-103998,2031-12-13,Opex,Travel & Entertainment,-307.48,Google Suite,Failed,,Q1 infrastructure compute charge,VALID
TXN-103999,14/12/2031,Payroll ,Contractor Fees,"$-9,326.34",Internal Payroll Processing,Settled,Credit Card,,VALID
TXN-104000,2031-12-15,Revenue,SaaS Subscriptions,"$5,013.25",Vehement Capital Inc.,Processing,,Contract negotiation retainer fee,VALID
TXN-104001,2031-12-16,Legal,IP Filing Fees,"$-1,699.62",Kramer Legal Group,Failed,Check,New employee onboarding equipment,VALID
TXN-104002,2031-12-17,Payroll,Full-Time Salaries,"$-5,430.23",Internal Payroll Processing,PENDING,Wire Transfer,Q1 infrastructure compute charge,VALID
TXN-104003,2031-12-18,Opex,Office Supplies,"$-1,125.26",Ironclad Legal,PENDING,Check,Contract negotiation retainer fee,VALID
TXN-104004,19/12/2031, Revenue,Ad-hoc Consulting,"$11,444.53",Hooli Inc.,Reversed,Check,Q1 infrastructure compute charge,VALID
TXN-104005,2031-12-20,Revenue,SaaS Subscriptions,1192.61,Vehement Capital Inc.,settled,Credit Card,Quarterly marketing spend optimization,VALID
TXN-104006,2031-12-21,Opex,Travel & Entertainment,$-54.23,OpenAI API,Failed,ACH Transfer,Patent filing expense itemized,VALID
TXN-104007,2031-12-22,Legal ,Regulatory Compliance,-5970.54,Preston & Gates LLP,settled,,Contract negotiation retainer fee,VALID
TXN-104008,2031-12-23,Payroll,Contractor Fees,"$-12,687.22",Internal Payroll Processing,settled,Wire Transfer,Contract negotiation retainer fee,VALID
   ,2031-12-24,Payroll,Full-Time Salaries,-15222.95,Internal Payroll Processing,Reversed,Check,Bi-weekly company payroll run,VALID
TXN-104010,2031-12-25,Payroll,Health Insurance Premiums,"$-12,673.02",Internal Payroll Processing,Processing,ACH Transfer,Patent filing expense itemized,VALID
TXN-104011,26/12/2031,Payroll,Bonuses & Incentives,-14712.05,Internal Payroll Processing,Settled,PayPal,Monthly recurring revenue billing,VALID
TXN-104012,2031-12-27,Legal,Retainer Fees,"$-1,342.81",Kramer Legal Group,PENDING,Credit Card,Contract negotiation retainer fee,VALID
   ,12/28/2031,Legal,IP Filing Fees,"$-6,714.23",IP Protection Bureau,Cleared,ACH Transfer,Patent filing expense itemized,VALID
TXN-104014,29/12/2031,Legal,Contract Drafting,"$-2,491.86",Kramer Legal Group,settled,PayPal,Patent filing expense itemized,VALID
TXN-104015,12/30/2031,Payroll,Bonuses & Incentives,-12582.16,Internal Payroll Processing,Reversed,,Monthly recurring revenue billing,VALID
TXN-104016,2031-12-31,Opex,Office Supplies,"$-1,293.38",AWS Cloud Services,Cleared,Check,Annual team offsite travel reimbursement,VALID
TXN-104017,01/01/2032,Revenue ,Enterprise License,1097.04,Wayne Enterprises Inc.,settled,ACH Transfer,Annual team offsite travel reimbursement,VALID
TXN-104018,2032-01-02, Legal,Contract Drafting,-786.86,Preston & Gates LLP,Processing,Check,Q1 infrastructure compute charge,VALID
TXN-104019,01/03/2032,Revenue,Ad-hoc Consulting,1517.5,Hooli Inc.,Processing,Check,,VALID
TXN-104020,NULL,Revenue,Professional Services,"$1,929.41",Initech Inc.,Processing,ACH Transfer,Quarterly marketing spend optimization,ERR_$$__CRITICAL!
TXN-104021,2032-01-05,Legal,IP Filing Fees,-955.01,IP Protection Bureau,Failed,Check,New employee onboarding equipment,VALID
TXN-104022,2032-01-06,Opex,Marketing Campaigns,"$-1,234.97",Deel Payroll,settled,ACH Transfer,Patent filing expense itemized,VALID
txn_104023,NULL,Legal,Contract Drafting,$-381.47,Preston & Gates LLP,Failed,PayPal,Contract negotiation retainer fee,ERR_$$__CRITICAL!
TXN-104024,2032-01-08,Opex,Cloud Infrastructure,"$-1,453.41",AWS Cloud Services,Processing,Check,Monthly recurring revenue billing,VALID
TXN-104025,2032-01-09,Legal ,Contract Drafting,-11646.33,Kramer Legal Group,Cleared,Check,Bi-weekly company payroll run,VALID
TXN-104026,2032-01-10,Opex ,Office Supplies,$-147.64,Ironclad Legal,settled,,New employee onboarding equipment,VALID
TXN-104027,2032-01-11,Revenue,Professional Services,559.42,Stark Industries Inc.,settled,PayPal,Contract negotiation retainer fee,VALID
TXN-104028,2032-01-12, Legal,Retainer Fees,-1941.57,Preston & Gates LLP,Failed,PayPal,New employee onboarding equipment,VALID
TXN-104029,2032-01-13,Revenue,SaaS Subscriptions,"$1,303.96",Vehement Capital Inc.,settled,Check,Quarterly marketing spend optimization,VALID
TXN-104030,2032-01-14,Opex,Software Licenses,-519.61,Slack Technologies,Settled,,Q1 infrastructure compute charge,VALID
TXN-104031,01/15/2032,Opex,Marketing Campaigns,-787.02,OpenAI API,Failed,Credit Card,Monthly recurring revenue billing,VALID
TXN-104032,01/16/2032,Payroll,Contractor Fees,"$-8,119.48",Internal Payroll Processing,Processing,Wire Transfer,Patent filing expense itemized,VALID
TXN-104033,2032-01-17,Payroll,Full-Time Salaries,"$-16,010.76",Internal Payroll Processing,Reversed,Check,Bi-weekly company payroll run,VALID
TXN-104034,2032-01-18, Revenue,SaaS Subscriptions,8113.7,Umbrella Corp Inc.,Settled,Wire Transfer,Monthly recurring revenue billing,VALID
   ,2032-01-19,Payroll,Health Insurance Premiums,"$-15,547.70",Internal Payroll Processing,PENDING,,Monthly recurring revenue billing,ERR_$$__CRITICAL!
TXN-104036,01/20/2032, Revenue,Professional Services,"$13,596.91",Acme Corp Inc.,settled,Check,Patent filing expense itemized,VALID
TXN-104037,21/01/2032, Revenue,Professional Services,201.72,Initech Inc.,Processing,Wire Transfer,Contract negotiation retainer fee,VALID
TXN-104038,NULL, Revenue,SaaS Subscriptions,$934.90,Hooli Inc.,Reversed,ACH Transfer,New employee onboarding equipment,VALID
TXN-104039,NULL,Legal,IP Filing Fees,-1624.0,IP Protection Bureau,Cleared,Check,Q1 infrastructure compute charge,VALID
   ,2032-01-24,Legal,Retainer Fees,-4911.91,Kramer Legal Group,Reversed,,Patent filing expense itemized,VALID
TXN-104041,25/01/2032,Legal,IP Filing Fees,-12128.25,Kramer Legal Group,Settled,ACH Transfer,Monthly recurring revenue billing,VALID
TXN-104042,2032-01-26, Opex,Software Licenses,"$-1,724.78",Ironclad Legal,PENDING,Wire Transfer,Bi-weekly company payroll run,VALID
txn_104043,2032-01-27, Legal,Contract Drafting,-3843.26,Preston & Gates LLP,Cleared,Wire Transfer,Contract negotiation retainer fee,VALID
TXN-104044,2032-01-28,Revenue,Enterprise License,"$13,522.19",Acme Corp Inc.,settled,Wire Transfer,Monthly recurring revenue billing,ERR_$$__CRITICAL!
   ,29/01/2032,Legal,IP Filing Fees,"$-3,461.64",Kramer Legal Group,PENDING,Check,Q1 infrastructure compute charge,VALID
TXN-104046,2032-01-30,Opex ,Marketing Campaigns,-95.71,Deel Payroll,Settled,ACH Transfer,Patent filing expense itemized,VALID
TXN-104047,2032-01-31,Opex ,Office Supplies,-414.15,AWS Cloud Services,Processing,Check,Quarterly marketing spend optimization,VALID
TXN-104048,2032-02-01, Payroll,Contractor Fees,-10908.24,Internal Payroll Processing,Reversed,,Quarterly marketing spend optimization,VALID
TXN-104049,2032-02-02,Opex,Travel & Entertainment,-3435.17,Zoom Video,Failed,PayPal,New employee onboarding equipment,VALID
TXN-104050,02/03/2032,Payroll,Bonuses & Incentives,-9528.19,Internal Payroll Processing,Settled,Credit Card,Annual team offsite travel reimbursement,VALID
TXN-104051,2032-02-04,Opex,Cloud Infrastructure,-242.97,Ironclad Legal,Cleared,,Contract negotiation retainer fee,VALID
TXN-104052,2032-02-05,Payroll ,Bonuses & Incentives,-9842.67,Internal Payroll Processing,PENDING,,Contract negotiation retainer fee,VALID
TXN-104053,2032-02-06,Payroll,Full-Time Salaries,"$-12,000.56",Internal Payroll Processing,Settled,Check,Quarterly marketing spend optimization,VALID
TXN-104054,2032-02-07,Revenue,SaaS Subscriptions,"$5,718.01",Vehement Capital Inc.,PENDING,Credit Card,New employee onboarding equipment,VALID
TXN-104055,02/08/2032,Revenue,SaaS Subscriptions,"$1,466.05",Wayne Enterprises Inc.,Cleared,Wire Transfer,Quarterly marketing spend optimization,VALID
TXN-104056,2032-02-09,Legal ,IP Filing Fees,-5713.62,IP Protection Bureau,Settled,ACH Transfer,Annual team offsite travel reimbursement,VALID
TXN-104057,2032-02-10,Revenue ,Professional Services,"$7,194.92",Initech Inc.,settled,Wire Transfer,Q1 infrastructure compute charge,VALID
txn_104058,2032-02-11,Opex,Marketing Campaigns,-2160.71,Google Suite,settled,ACH Transfer,Quarterly marketing spend optimization,VALID
TXN-104059,2032-02-12,Legal,Retainer Fees,-806.94,IP Protection Bureau,Settled,Credit Card,,VALID
TXN-104060,2032-02-13, Opex,Cloud Infrastructure,-373.0,Slack Technologies,PENDING,Check,Quarterly marketing spend optimization,VALID
TXN-104061,NULL,Opex,Marketing Campaigns,"$-5,650.03",AWS Cloud Services,Failed,Check,Patent filing expense itemized,VALID
   ,2032-02-15, Opex,Travel & Entertainment,-1576.0,Slack Technologies,Failed,,Monthly recurring revenue billing,VALID
TXN-104063,2032-02-16,Revenue,Enterprise License,"$13,731.88",Initech Inc.,Settled,,Q1 infrastructure compute charge,VALID
TXN-104064,NULL,Opex,Software Licenses,-562.28,AWS Cloud Services,PENDING,Check,Contract negotiation retainer fee,VALID
TXN-104065,2032-02-18,Revenue ,Enterprise License,7713.8,Acme Corp Inc.,Failed,Credit Card,Quarterly marketing spend optimization,VALID
TXN-104066,2032-02-19, Opex,Marketing Campaigns,-2197.75,Deel Payroll,Reversed,PayPal,New employee onboarding equipment,VALID
TXN-104067,2032-02-20,Opex,Cloud Infrastructure,"$-1,784.81",Slack Technologies,PENDING,Wire Transfer,Bi-weekly company payroll run,VALID
TXN-104068,2032-02-21,Payroll,Health Insurance Premiums,-6921.96,Internal Payroll Processing,settled,Check,Contract negotiation retainer fee,VALID
TXN-104069,2032-02-22, Payroll,Contractor Fees,"$-11,714.07",Internal Payroll Processing,Settled,ACH Transfer,Bi-weekly company payroll run,VALID
TXN-104070,2032-02-23,Opex,Cloud Infrastructure,$-230.13,Ironclad Legal,settled,Wire Transfer,Monthly recurring revenue billing,VALID
TXN-104071,2032-02-24,Opex,Marketing Campaigns,-1690.78,Ironclad Legal,Processing,PayPal,Annual team offsite travel reimbursement,VALID
TXN-104072,02/25/2032,Legal,Retainer Fees,"$-2,743.33",Kramer Legal Group,Failed,ACH Transfer,Bi-weekly company payroll run,VALID
TXN-104073,2032-02-26,Legal,Regulatory Compliance,"$-3,075.11",Kramer Legal Group,Reversed,ACH Transfer,,VALID
txn_104074,2032-02-27,Legal,IP Filing Fees,"$-9,159.06",IP Protection Bureau,PENDING,Credit Card,Contract negotiation retainer fee,VALID
TXN-104075,28/02/2032, Revenue,SaaS Subscriptions,1258.51,Stark Industries Inc.,Cleared,,,VALID
TXN-104076,2032-02-29,Opex,Marketing Campaigns,-1073.15,Google Suite,Settled,Check,Quarterly marketing spend optimization,ERR_$$__CRITICAL!
TXN-104077,2032-03-01,Legal,Regulatory Compliance,$-909.39,Kramer Legal Group,Settled,ACH Transfer,Contract negotiation retainer fee,VALID
TXN-104078,2032-03-02, Legal,Retainer Fees,-305.08,Kramer Legal Group,Reversed,Check,Contract negotiation retainer fee,VALID
TXN-104079,2032-03-03, Legal,Regulatory Compliance,"$-6,569.95",Kramer Legal Group,PENDING,Check,Patent filing expense itemized,VALID
TXN-104080,2032-03-04, Opex,Software Licenses,-416.39,Deel Payroll,Failed,,Monthly recurring revenue billing,VALID
TXN-104081,2032-03-05,Revenue,SaaS Subscriptions,"$2,698.70",Stark Industries Inc.,settled,Wire Transfer,Annual team offsite travel reimbursement,VALID
TXN-104082,2032-03-06,Payroll,Contractor Fees,-14292.32,Internal Payroll Processing,Settled,Wire Transfer,Quarterly marketing spend optimization,VALID
TXN-104083,2032-03-07, Legal,Retainer Fees,$-785.80,Preston & Gates LLP,PENDING,Check,Annual team offsite travel reimbursement,VALID
TXN-104084,2032-03-08,Payroll,Bonuses & Incentives,-10085.17,Internal Payroll Processing,Processing,Credit Card,New employee onboarding equipment,VALID
TXN-104085,09/03/2032,Opex,Cloud Infrastructure,"$-2,314.47",Slack Technologies,settled,Credit Card,Q1 infrastructure compute charge,VALID
TXN-104086,2032-03-10,Payroll,Health Insurance Premiums,-11292.09,Internal Payroll Processing,Processing,Check,Monthly recurring revenue billing,VALID
TXN-104087,NULL,Payroll,Health Insurance Premiums,"$-14,232.56",Internal Payroll Processing,Settled,Credit Card,Patent filing expense itemized,VALID
TXN-104088,2032-03-12, Payroll,Contractor Fees,-13264.64,Internal Payroll Processing,PENDING,Credit Card,Annual team offsite travel reimbursement,VALID
TXN-104089,2032-03-13,Payroll,Health Insurance Premiums,"$-12,800.46",Internal Payroll Processing,Processing,Wire Transfer,,VALID
TXN-104090,2032-03-14,Payroll,Bonuses & Incentives,-10982.63,Internal Payroll Processing,Cleared,Check,Patent filing expense itemized,VALID
TXN-104091,2032-03-15, Opex,Marketing Campaigns,REFUND_PENDING,Slack Technologies,Settled,Check,Quarterly marketing spend optimization,VALID
TXN-104092,16/03/2032,Payroll,Contractor Fees,"$-13,110.18",Internal Payroll Processing,Processing,ACH Transfer,Annual team offsite travel reimbursement,VALID
   ,2032-03-17,Legal,Contract Drafting,$-400.14,Preston & Gates LLP,Processing,,Contract negotiation retainer fee,VALID
TXN-104094,03/18/2032, Opex,Marketing Campaigns,$-116.70,OpenAI API,PENDING,ACH Transfer,Quarterly marketing spend optimization,VALID
TXN-104095,2032-03-19,Payroll,Health Insurance Premiums,"$-8,529.06",Internal Payroll Processing,Settled,,Q1 infrastructure compute charge,VALID
TXN-104096,2032-03-20, Revenue,Professional Services,3429.35,Acme Corp Inc.,Cleared,Credit Card,Quarterly marketing spend optimization,VALID
TXN-104097,NULL, Revenue,Enterprise License,$677.13,Initech Inc.,Reversed,Check,New employee onboarding equipment,VALID
TXN-104098,03/22/2032,Legal,Regulatory Compliance,$-803.52,Preston & Gates LLP,settled,ACH Transfer,Annual team offsite travel reimbursement,VALID
TXN-104099,2032-03-23,Opex ,Cloud Infrastructure,"$-2,501.86",OpenAI API,Reversed,PayPal,Contract negotiation retainer fee,VALID
TXN-104100,03/24/2032,Legal,Retainer Fees,$-593.45,Kramer Legal Group,PENDING,PayPal,Annual team offsite travel reimbursement,VALID
TXN-104101,2032-03-25,Opex,Travel & Entertainment,"$-3,145.04",Ironclad Legal,Cleared,PayPal,New employee onboarding equipment,VALID
TXN-104102,2032-03-26,Opex,Marketing Campaigns,$-560.31,AWS Cloud Services,PENDING,Credit Card,Bi-weekly company payroll run,VALID
TXN-104103,2032-03-27,Legal,Regulatory Compliance,-1027.64,Preston & Gates LLP,PENDING,,Quarterly marketing spend optimization,VALID
TXN-104104,03/28/2032,Payroll,Contractor Fees,-13269.64,Internal Payroll Processing,Failed,,Q1 infrastructure compute charge,VALID
TXN-104105,2032-03-29,Legal,IP Filing Fees,"$-2,518.67",IP Protection Bureau,Failed,Wire Transfer,Contract negotiation retainer fee,VALID
TXN-104106,2032-03-30,Revenue,Enterprise License,"$5,837.02",Stark Industries Inc.,Failed,Check,Bi-weekly company payroll run,VALID
TXN-104107,NULL,Opex,Marketing Campaigns,$-624.34,Deel Payroll,Settled,Wire Transfer,Quarterly marketing spend optimization,VALID
TXN-104108,2032-04-01, Payroll,Full-Time Salaries,-12425.3,Internal Payroll Processing,PENDING,Credit Card,Quarterly marketing spend optimization,VALID
TXN-104109,2032-04-02,Opex ,Software Licenses,-1061.46,AWS Cloud Services,PENDING,Check,New employee onboarding equipment,VALID
TXN-104110,04/03/2032,Revenue,Ad-hoc Consulting,5288.41,Wayne Enterprises Inc.,Reversed,Wire Transfer,Bi-weekly company payroll run,VALID
